"","GEOID","NAME","CT_num","county","state","med_income"
"292","36005040100","Census Tract 401, Bronx County, New York","Census Tract 401"," Bronx County"," New York",34934
"293","36005040302","Census Tract 403.02, Bronx County, New York","Census Tract 403.02"," Bronx County"," New York",29315
"294","36005040303","Census Tract 403.03, Bronx County, New York","Census Tract 403.03"," Bronx County"," New York",37330
"295","36005040304","Census Tract 403.04, Bronx County, New York","Census Tract 403.04"," Bronx County"," New York",24004
"296","36005040400","Census Tract 404, Bronx County, New York","Census Tract 404"," Bronx County"," New York",67273
"297","36005040501","Census Tract 405.01, Bronx County, New York","Census Tract 405.01"," Bronx County"," New York",37165
"298","36005040502","Census Tract 405.02, Bronx County, New York","Census Tract 405.02"," Bronx County"," New York",37586
"299","36005040600","Census Tract 406, Bronx County, New York","Census Tract 406"," Bronx County"," New York",45391
"300","36005040701","Census Tract 407.01, Bronx County, New York","Census Tract 407.01"," Bronx County"," New York",34007
"301","36005040702","Census Tract 407.02, Bronx County, New York","Census Tract 407.02"," Bronx County"," New York",36462
"302","36005040800","Census Tract 408, Bronx County, New York","Census Tract 408"," Bronx County"," New York",31685
"303","36005040900","Census Tract 409, Bronx County, New York","Census Tract 409"," Bronx County"," New York",49301
"304","36005041100","Census Tract 411, Bronx County, New York","Census Tract 411"," Bronx County"," New York",39405
"305","36005041300","Census Tract 413, Bronx County, New York","Census Tract 413"," Bronx County"," New York",48843
"306","36005041400","Census Tract 414, Bronx County, New York","Census Tract 414"," Bronx County"," New York",52232
"307","36005041500","Census Tract 415, Bronx County, New York","Census Tract 415"," Bronx County"," New York",47000
"308","36005041800","Census Tract 418, Bronx County, New York","Census Tract 418"," Bronx County"," New York",40325
"309","36005041900","Census Tract 419, Bronx County, New York","Census Tract 419"," Bronx County"," New York",32632
"310","36005042000","Census Tract 420, Bronx County, New York","Census Tract 420"," Bronx County"," New York",37545
"311","36005042100","Census Tract 421, Bronx County, New York","Census Tract 421"," Bronx County"," New York",34827
"312","36005042200","Census Tract 422, Bronx County, New York","Census Tract 422"," Bronx County"," New York",46641
"313","36005042300","Census Tract 423, Bronx County, New York","Census Tract 423"," Bronx County"," New York",37461
"314","36005042400","Census Tract 424, Bronx County, New York","Census Tract 424"," Bronx County"," New York",76400
"315","36005042500","Census Tract 425, Bronx County, New York","Census Tract 425"," Bronx County"," New York",33553
"316","36005042600","Census Tract 426, Bronx County, New York","Census Tract 426"," Bronx County"," New York",83452
"317","36005042800","Census Tract 428, Bronx County, New York","Census Tract 428"," Bronx County"," New York",79531
"318","36005042901","Census Tract 429.01, Bronx County, New York","Census Tract 429.01"," Bronx County"," New York",36250
"319","36005042902","Census Tract 429.02, Bronx County, New York","Census Tract 429.02"," Bronx County"," New York",31678
"320","36005043000","Census Tract 430, Bronx County, New York","Census Tract 430"," Bronx County"," New York",63214
"321","36005043100","Census Tract 431, Bronx County, New York","Census Tract 431"," Bronx County"," New York",32960
"322","36005043400","Census Tract 434, Bronx County, New York","Census Tract 434"," Bronx County"," New York",49189
"323","36005043500","Census Tract 435, Bronx County, New York","Census Tract 435"," Bronx County"," New York",NA
"324","36005043600","Census Tract 436, Bronx County, New York","Census Tract 436"," Bronx County"," New York",67882
"325","36005044200","Census Tract 442, Bronx County, New York","Census Tract 442"," Bronx County"," New York",51389
"326","36005044400","Census Tract 444, Bronx County, New York","Census Tract 444"," Bronx County"," New York",73432
"327","36005044800","Census Tract 448, Bronx County, New York","Census Tract 448"," Bronx County"," New York",84609
"328","36005044901","Census Tract 449.01, Bronx County, New York","Census Tract 449.01"," Bronx County"," New York",61827
"329","36005044902","Census Tract 449.02, Bronx County, New York","Census Tract 449.02"," Bronx County"," New York",66705
"330","36005045101","Census Tract 451.01, Bronx County, New York","Census Tract 451.01"," Bronx County"," New York",80833
"331","36005045102","Census Tract 451.02, Bronx County, New York","Census Tract 451.02"," Bronx County"," New York",68915
"332","36005045600","Census Tract 456, Bronx County, New York","Census Tract 456"," Bronx County"," New York",90590
"333","36005045800","Census Tract 458, Bronx County, New York","Census Tract 458"," Bronx County"," New York",24341
"334","36005046000","Census Tract 460, Bronx County, New York","Census Tract 460"," Bronx County"," New York",30938
"335","36005046201","Census Tract 462.01, Bronx County, New York","Census Tract 462.01"," Bronx County"," New York",50179
"336","36005046202","Census Tract 462.02, Bronx County, New York","Census Tract 462.02"," Bronx County"," New York",50375
"337","36005048400","Census Tract 484, Bronx County, New York","Census Tract 484"," Bronx County"," New York",73600
"338","36005050400","Census Tract 504, Bronx County, New York","Census Tract 504"," Bronx County"," New York",NA
"339","36005051600","Census Tract 516, Bronx County, New York","Census Tract 516"," Bronx County"," New York",94519
"340","36061000100","Census Tract 1, New York County, New York","Census Tract 1"," New York County"," New York",NA
"341","36061000201","Census Tract 2.01, New York County, New York","Census Tract 2.01"," New York County"," New York",28328
"342","36061000202","Census Tract 2.02, New York County, New York","Census Tract 2.02"," New York County"," New York",32272
"343","36061000500","Census Tract 5, New York County, New York","Census Tract 5"," New York County"," New York",NA
"344","36061000600","Census Tract 6, New York County, New York","Census Tract 6"," New York County"," New York",18650
"345","36061000700","Census Tract 7, New York County, New York","Census Tract 7"," New York County"," New York",157209
"346","36061000800","Census Tract 8, New York County, New York","Census Tract 8"," New York County"," New York",34150
"347","36061000900","Census Tract 9, New York County, New York","Census Tract 9"," New York County"," New York",195313
"348","36061001001","Census Tract 10.01, New York County, New York","Census Tract 10.01"," New York County"," New York",78036
"349","36061001002","Census Tract 10.02, New York County, New York","Census Tract 10.02"," New York County"," New York",17926
"350","36061001200","Census Tract 12, New York County, New York","Census Tract 12"," New York County"," New York",50917
"351","36061001300","Census Tract 13, New York County, New York","Census Tract 13"," New York County"," New York",158900
"352","36061001401","Census Tract 14.01, New York County, New York","Census Tract 14.01"," New York County"," New York",110972
"353","36061001402","Census Tract 14.02, New York County, New York","Census Tract 14.02"," New York County"," New York",31410
"354","36061001501","Census Tract 15.01, New York County, New York","Census Tract 15.01"," New York County"," New York",86607
"355","36061001502","Census Tract 15.02, New York County, New York","Census Tract 15.02"," New York County"," New York",159911
"356","36061001600","Census Tract 16, New York County, New York","Census Tract 16"," New York County"," New York",49777
"357","36061001800","Census Tract 18, New York County, New York","Census Tract 18"," New York County"," New York",50797
"358","36061002000","Census Tract 20, New York County, New York","Census Tract 20"," New York County"," New York",16192
"359","36061002100","Census Tract 21, New York County, New York","Census Tract 21"," New York County"," New York",250000
"360","36061002201","Census Tract 22.01, New York County, New York","Census Tract 22.01"," New York County"," New York",25900
"361","36061002202","Census Tract 22.02, New York County, New York","Census Tract 22.02"," New York County"," New York",83092
"362","36061002400","Census Tract 24, New York County, New York","Census Tract 24"," New York County"," New York",14960
"363","36061002500","Census Tract 25, New York County, New York","Census Tract 25"," New York County"," New York",19973
"364","36061002601","Census Tract 26.01, New York County, New York","Census Tract 26.01"," New York County"," New York",45145
"365","36061002602","Census Tract 26.02, New York County, New York","Census Tract 26.02"," New York County"," New York",64879
"366","36061002700","Census Tract 27, New York County, New York","Census Tract 27"," New York County"," New York",74844
"367","36061002800","Census Tract 28, New York County, New York","Census Tract 28"," New York County"," New York",42466
"368","36061002900","Census Tract 29, New York County, New York","Census Tract 29"," New York County"," New York",27247
"369","36061003001","Census Tract 30.01, New York County, New York","Census Tract 30.01"," New York County"," New York",74286
"370","36061003002","Census Tract 30.02, New York County, New York","Census Tract 30.02"," New York County"," New York",54531
"371","36061003100","Census Tract 31, New York County, New York","Census Tract 31"," New York County"," New York",197000
"372","36061003200","Census Tract 32, New York County, New York","Census Tract 32"," New York County"," New York",64682
"373","36061003300","Census Tract 33, New York County, New York","Census Tract 33"," New York County"," New York",199347
"374","36061003400","Census Tract 34, New York County, New York","Census Tract 34"," New York County"," New York",79452
"375","36061003601","Census Tract 36.01, New York County, New York","Census Tract 36.01"," New York County"," New York",48832
"376","36061003602","Census Tract 36.02, New York County, New York","Census Tract 36.02"," New York County"," New York",90625
"377","36061003700","Census Tract 37, New York County, New York","Census Tract 37"," New York County"," New York",153281
"378","36061003800","Census Tract 38, New York County, New York","Census Tract 38"," New York County"," New York",59784
"379","36061003900","Census Tract 39, New York County, New York","Census Tract 39"," New York County"," New York",184436
"380","36061004000","Census Tract 40, New York County, New York","Census Tract 40"," New York County"," New York",93077
"381","36061004100","Census Tract 41, New York County, New York","Census Tract 41"," New York County"," New York",79382
"382","36061004200","Census Tract 42, New York County, New York","Census Tract 42"," New York County"," New York",130625
"383","36061004300","Census Tract 43, New York County, New York","Census Tract 43"," New York County"," New York",74415
"384","36061004400","Census Tract 44, New York County, New York","Census Tract 44"," New York County"," New York",101736
